Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Customer_Rating
TX10474,2025-05-05,CUST1718,64,Male,Electronics,6,466.0,2796.0,Cash,1
TX11027,2025-07-23,CUST1117,47,Female,Books,2,458.75,917.5,E-Wallet,3
TX10633,2025-10-10,CUST1873,22,Female,Home & Kitchen,1,238.92,238.92,E-Wallet,4
TX10361,2026-02-02,CUST1670,42,Unknown,Home & Kitchen,5,237.48,1187.4,Cash,2
TX11112,2025-07-14,CUST1666,19,Male,Home & Kitchen,6,498.09,2988.54,Cash,2
TX10101,2025-10-01,CUST1898,50,Female,Electronics,6,342.24,2053.44,Unknown,3
TX11118,2025-06-07,CUST1787,70,Female,Books,6,254.8,1528.8,PayPal,2
TX10942,2025-07-04,CUST1564,24,Male,Electronics,1,117.25,117.25,Credit Card,3
TX10119,2025-08-27,CUST1738,57,Male,Electronics,8,414.33,3314.64,PayPal,3
TX10855,2025-08-30,CUST1886,46,Female,Unknown,3,322.38,967.14,PayPal,2
TX10419,2026-01-25,CUST1220,66,Female,Electronics,6,245.12,1470.72,PayPal,3
TX10831,2025-04-15,CUST1440,48,Female,Home & Kitchen,7,745.3,5217.1,PayPal,3
TX10147,2025-06-10,CUST1462,56,Male,Books,9,229.27,2063.43,Credit Card,3
TX11044,2025-01-24,CUST1909,18,Female,Electronics,2,277.14,554.28,Debit Card,4
TX10016,2026-01-15,CUST1233,67,Male,Home & Kitchen,4,300.35,1201.4,Credit Card,4
TX10402,2025-01-09,CUST1423,45,Female,Electronics,2,92.66,185.32,Unknown,5
TX10504,2025-10-11,CUST1347,41,Unknown,Electronics,8,33.41,267.28,PayPal,2
TX10304,2025-06-01,CUST1847,62,Male,Electronics,7,154.07,1078.49,Unknown,5
TX11131,2025-04-11,CUST_UNKNOWN,32,Male,Home & Kitchen,9,410.56,3695.04,E-Wallet,3
TX10954,2025-04-28,CUST1408,46,Male,Home & Kitchen,10,149.53,1495.3,Debit Card,1
TX10904,2025-10-19,CUST1425,42,Male,Books,1,231.35,231.35,Credit Card,2
TX10773,2025-09-13,CUST1747,69,Unknown,Clothing,8,417.68,3341.44,PayPal,4
TX10038,2025-05-12,CUST1097,46,Female,Books,5,271.75,1358.75,PayPal,5
TX10282,2026-01-06,CUST1320,54,Male,Home & Kitchen,9,453.47,4081.23,PayPal,4
TX10088,2025-08-24,CUST1437,26,Female,Books,10,254.8,2548.0,Credit Card,3
TX10971,2026-01-11,CUST1320,67,Female,Electronics,2,458.43,916.86,Credit Card,2
TX10080,2025-08-30,CUST1681,23,Female,Clothing,10,418.64,4186.4,Unknown,1
TX11046,2026-01-04,CUST_UNKNOWN,52,Male,Books,4,440.31,1761.24,E-Wallet,2
TX11134,2025-04-05,CUST1383,30,Female,Home & Kitchen,3,298.61,895.83,E-Wallet,4
TX10503,2025-09-26,CUST1976,65,Male,Books,2,254.8,509.6,Cash,2
TX10320,2026-03-06,CUST1156,54,Unknown,Home & Kitchen,7,264.52,1851.64,Cash,2
TX10905,2025-08-30,CUST1703,51,Male,Electronics,6,716.47,4298.82,Debit Card,3
TX10050,2026-01-27,CUST1945,46,Female,Clothing,4,369.93,1479.72,Credit Card,5
TX10480,2025-07-31,CUST1485,69,Male,Clothing,5,368.3,1841.5,Debit Card,3
TX11035,2026-03-08,CUST1068,41,Female,Electronics,8,124.59,996.72,Debit Card,3
TX11085,2025-02-04,CUST1093,45,Male,Electronics,6,414.9,2489.4,PayPal,1
TX10563,2025-01-05,CUST_UNKNOWN,34,Male,Clothing,5,274.29,1371.45,Unknown,1
TX10770,2025-09-16,CUST1087,52,Female,Books,3,425.56,1276.68,Cash,3
TX10623,2025-07-11,CUST1095,41,Unknown,Electronics,6,343.95,2063.7,Credit Card,3
TX10966,2025-11-13,CUST1442,61,Female,Home & Kitchen,6,24.29,145.74,PayPal,2
TX10857,2025-12-04,CUST1098,31,Male,Home & Kitchen,1,377.63,377.63,Cash,4
TX10226,2025-01-09,CUST1762,68,Male,Clothing,7,263.02,1841.14,Credit Card,1
TX10485,2025-09-30,CUST_UNKNOWN,29,Female,Electronics,4,298.42,1193.68,Cash,3
TX10489,2025-08-30,CUST1381,53,Male,Clothing,6,220.06,1320.36,Debit Card,3
TX11049,2025-09-29,CUST1831,37,Male,Books,1,497.29,497.29,Credit Card,2
TX10115,2025-10-02,CUST1133,67,Male,Clothing,4,263.02,1052.08,Cash,5
TX10740,2025-01-09,CUST1569,65,Female,Clothing,6,469.72,2818.32,Credit Card,1
TX10395,2026-02-17,CUST1061,60,Male,Books,8,208.49,1667.92,Cash,2
TX10310,2025-02-24,CUST1600,32,Male,Home & Kitchen,6,81.81,490.86,Cash,5
TX10213,2025-09-26,CUST1979,62,Unknown,Electronics,10,188.89,1888.9,E-Wallet,1
TX10792,2025-05-04,CUST1575,46,Unknown,Electronics,4,274.9,1099.6,PayPal,5
TX10060,2025-11-14,CUST1575,43,Male,Clothing,5,421.93,2109.65,Credit Card,2
TX10744,2026-02-22,CUST1337,69,Male,Unknown,2,318.3,636.6,PayPal,3
TX10455,2025-05-17,CUST1686,62,Female,Home & Kitchen,9,88.02,792.18,Credit Card,2
TX10155,2025-02-10,CUST1125,21,Female,Unknown,6,756.22,4537.32,Cash,5
TX10895,2025-07-27,CUST1420,58,Unknown,Books,3,17.27,51.81,Credit Card,3
TX10076,2025-10-17,CUST1362,23,Female,Electronics,8,494.55,3956.4,E-Wallet,4
TX11058,2025-12-23,CUST1894,48,Male,Electronics,8,346.51,2772.08,Cash,3
TX10799,2025-06-03,CUST_UNKNOWN,46,Female,Clothing,6,83.67,502.02,Credit Card,2
TX10891,2025-12-01,CUST1963,34,Unknown,Books,5,329.14,1645.7,Unknown,2
TX10322,2025-02-17,CUST1768,23,Unknown,Electronics,6,45.65,273.9,E-Wallet,5
TX10295,2025-07-14,CUST_UNKNOWN,64,Male,Home & Kitchen,1,170.42,170.42,Debit Card,1
TX10037,2025-10-10,CUST1888,43,Female,Books,6,233.8,1402.8,Cash,2
TX10640,2025-01-29,CUST1937,51,Male,Books,8,29.32,234.56,Cash,2
TX10205,2025-12-26,CUST1738,56,Female,Clothing,2,388.56,777.12,Debit Card,1
TX10033,2025-02-12,CUST1052,67,Female,Home & Kitchen,5,220.68,1103.4,Debit Card,5
TX10984,2026-03-09,CUST1991,58,Female,Books,6,151.51,909.06,Credit Card,3
TX10933,2025-11-27,CUST1294,18,Female,Electronics,7,17.92,125.44,E-Wallet,3
TX10786,2025-10-17,CUST1614,60,Female,Clothing,2,447.17,894.34,E-Wallet,5
TX10537,2025-09-28,CUST1319,46,Unknown,Clothing,6,172.13,1032.78,Unknown,2
TX10751,2025-04-28,CUST1360,20,Male,Electronics,9,306.53,2758.77,Debit Card,4
TX10739,2026-03-21,CUST1106,50,Female,Clothing,4,334.53,1338.12,PayPal,4
TX10599,2025-05-19,CUST1591,32,Female,Electronics,4,487.75,1951.0,E-Wallet,5
TX10245,2025-02-08,CUST1519,61,Female,Books,6,348.79,2092.74,Credit Card,5
TX10697,2025-10-06,CUST1217,33,Male,Electronics,3,153.02,459.06,E-Wallet,4
TX11074,2025-04-02,CUST1158,28,Unknown,Home & Kitchen,9,442.42,3981.78,E-Wallet,1
TX10812,2025-08-30,CUST1672,35,Female,Clothing,9,370.36,3333.24,Cash,4
TX10606,2025-10-28,CUST_UNKNOWN,40,Male,Home & Kitchen,4,318.46,1273.84,PayPal,3
TX10881,2026-01-21,CUST1229,43,Male,Home & Kitchen,9,148.95,1340.55,Credit Card,3
TX10651,2025-02-09,CUST1867,51,Female,Electronics,3,277.39,832.17,Credit Card,3
TX10326,2025-03-25,CUST1110,63,Male,Books,3,407.03,1221.09,E-Wallet,5
TX10383,2025-10-18,CUST1358,23,Female,Clothing,10,350.69,3506.9,Credit Card,3
TX10928,2025-12-13,CUST1865,64,Male,Electronics,3,184.9,554.7,Credit Card,3
TX10149,2025-07-16,CUST1569,55,Male,Home & Kitchen,10,448.65,4486.5,Credit Card,1
TX10428,2026-02-09,CUST1376,70,Female,Clothing,6,201.34,1208.04,Cash,2
TX10724,2025-09-14,CUST1117,56,Male,Books,7,386.86,2708.02,PayPal,5
TX11143,2025-01-28,CUST1780,46,Male,Electronics,9,22.85,205.65,Debit Card,1
TX10140,2025-08-12,CUST1285,46,Female,Home & Kitchen,6,144.7,868.2,Cash,3
TX11076,2026-03-06,CUST1587,29,Female,Clothing,3,482.13,1446.39,Cash,1
TX10844,2025-06-24,CUST1231,24,Male,Electronics,5,317.63,1588.15,PayPal,3
TX10909,2026-02-01,CUST1826,50,Male,Books,5,712.18,3560.9,Unknown,1
TX10007,2025-01-16,CUST1439,25,Female,Books,5,198.39,991.95,Cash,5
TX10870,2026-02-06,CUST1865,34,Male,Books,10,315.58,3155.8,Cash,1
TX10091,2025-09-09,CUST1574,70,Female,Electronics,2,257.84,515.68,Credit Card,1
TX10184,2025-07-02,CUST1997,34,Female,Home & Kitchen,6,85.42,512.52,Credit Card,5
TX10116,2025-08-10,CUST1785,42,Female,Clothing,8,166.86,1334.88,E-Wallet,5
TX10960,2025-12-15,CUST1838,67,Female,Electronics,4,252.01,1008.04,Cash,1
TX10099,2025-02-13,CUST1636,39,Male,Home & Kitchen,3,397.36,1192.08,PayPal,1
TX10936,2026-02-13,CUST1628,46,Male,Home & Kitchen,7,343.97,2407.79,Credit Card,1
TX10144,2026-01-01,CUST1691,55,Male,Home & Kitchen,4,325.34,1301.36,Credit Card,3
TX10463,2025-02-12,CUST1658,48,Male,Home & Kitchen,2,398.28,796.56,E-Wallet,4
TX10869,2025-03-20,CUST1570,22,Male,Electronics,5,350.8,1754.0,Unknown,3
TX10965,2025-12-31,CUST1026,68,Male,Home & Kitchen,7,335.15,2346.05,PayPal,2
TX10301,2026-01-14,CUST1623,46,Female,Books,10,254.8,2548.0,Credit Card,2
TX10515,2025-06-12,CUST1951,69,Female,Electronics,6,366.57,2199.42,Cash,1
TX10645,2025-02-24,CUST1673,40,Unknown,Books,3,233.75,701.25,Credit Card,2
TX10884,2025-01-03,CUST1849,18,Male,Clothing,6,339.78,2038.68,Credit Card,4
TX10919,2025-08-16,CUST1710,34,Female,Electronics,2,450.89,901.78,PayPal,5
TX10064,2026-01-25,CUST1273,23,Male,Books,9,375.77,3381.93,Debit Card,1
TX10756,2025-02-22,CUST1029,65,Male,Electronics,10,141.48,1414.8,Credit Card,1
TX10880,2025-02-14,CUST1184,22,Unknown,Books,8,266.56,2132.48,Cash,4
TX10447,2025-08-09,CUST1279,29,Unknown,Home & Kitchen,2,203.09,406.18,Debit Card,3
TX10390,2025-10-13,CUST1719,40,Female,Books,10,414.97,4149.7,Credit Card,4
TX10274,2025-02-22,CUST1780,54,Female,Clothing,2,100.99,201.98,Cash,4
TX10380,2025-02-15,CUST1316,65,Female,Home & Kitchen,6,476.3,2857.8,Cash,3
TX10766,2025-10-11,CUST1943,30,Female,Books,1,372.29,372.29,PayPal,3
TX10921,2025-11-02,CUST_UNKNOWN,46,Male,Home & Kitchen,5,396.87,1984.35,Credit Card,4
TX10098,2026-03-19,CUST1359,33,Male,Electronics,8,118.88,951.04,Credit Card,3
TX10369,2025-01-07,CUST1006,31,Female,Home & Kitchen,3,259.98,779.94,Cash,5
TX10061,2025-07-31,CUST1185,33,Female,Electronics,8,290.57,2324.56,Cash,5
TX10768,2026-02-03,CUST1890,40,Female,Books,4,208.4,833.6,Cash,2
TX10128,2026-01-07,CUST1146,24,Female,Home & Kitchen,2,345.39,690.78,Cash,1
TX10878,2025-10-20,CUST1579,23,Male,Electronics,14,101.43,1420.02,PayPal,1
TX11075,2025-12-17,CUST1673,60,Male,Clothing,6,363.99,2183.94,PayPal,4
TX10232,2025-03-28,CUST1410,18,Female,Clothing,8,97.17,777.36,Cash,5
TX10462,2025-05-18,CUST1071,52,Female,Home & Kitchen,7,259.98,1819.86,Credit Card,3
TX11040,2025-05-18,CUST1145,46,Female,Clothing,2,263.02,526.04,E-Wallet,5
TX10655,2025-03-16,CUST1758,38,Female,Home & Kitchen,5,259.98,1299.9,Credit Card,4
TX10747,2025-03-27,CUST1648,54,Male,Home & Kitchen,6,178.23,1069.38,Credit Card,5
TX10381,2025-05-22,CUST1995,46,Male,Unknown,6,346.35,2078.1,Cash,5
TX11128,2025-06-03,CUST1031,66,Female,Home & Kitchen,6,431.62,2589.72,E-Wallet,2
TX10176,2026-02-05,CUST1093,35,Unknown,Electronics,6,62.04,372.24,Credit Card,1
TX10779,2025-07-04,CUST1764,66,Male,Home & Kitchen,14,190.92,2672.88,Credit Card,1
TX10642,2025-05-07,CUST1543,21,Female,Unknown,8,326.45,2611.6,Credit Card,1
TX10829,2025-11-01,CUST1220,45,Unknown,Electronics,8,478.57,3828.56,Credit Card,5
TX10188,2025-08-23,CUST1385,46,Unknown,Clothing,7,263.02,1841.14,PayPal,2
TX10297,2025-03-11,CUST1429,40,Male,Home & Kitchen,2,167.02,334.04,Credit Card,5
TX10785,2025-01-04,CUST1464,61,Male,Clothing,14,343.25,4805.5,Debit Card,3
TX10513,2025-06-20,CUST1349,47,Female,Home & Kitchen,10,119.86,1198.6,Cash,4
TX10060,2026-02-16,CUST1161,46,Female,Clothing,9,317.78,2860.02,Cash,5
TX10354,2025-08-14,CUST1378,38,Male,Electronics,7,340.96,2386.72,Cash,3
TX10207,2025-08-09,CUST1319,18,Male,Electronics,2,292.71,585.42,Cash,3
TX10113,2025-06-03,CUST1738,42,Male,Home & Kitchen,2,65.47,130.94,Cash,5
TX10689,2025-11-05,CUST1332,38,Male,Books,6,247.28,1483.68,Credit Card,5
TX10070,2025-09-03,CUST1795,34,Female,Electronics,6,265.56,1593.36,Cash,2
TX10969,2025-04-01,CUST1964,34,Female,Home & Kitchen,10,295.17,2951.7,Unknown,3
TX11019,2025-06-13,CUST1581,48,Female,Clothing,7,28.47,199.29,Debit Card,4
TX10856,2026-01-12,CUST1610,46,Female,Home & Kitchen,1,112.99,112.99,Cash,1
TX10251,2025-10-22,CUST1086,46,Unknown,Clothing,8,169.37,1354.96,E-Wallet,3
TX10364,2025-06-16,CUST1904,44,Female,Clothing,10,170.12,1701.2,E-Wallet,3
TX11122,2025-05-24,CUST1053,41,Female,Books,1,62.54,62.54,PayPal,3
TX10243,2025-07-06,CUST1159,43,Male,Home & Kitchen,6,189.39,1136.34,PayPal,5
TX10774,2025-10-16,CUST1161,29,Female,Home & Kitchen,1,410.59,410.59,Credit Card,1
TX10454,2025-10-31,CUST1772,54,Female,Books,3,424.48,1273.44,Debit Card,2
TX10568,2025-12-16,CUST1632,70,Female,Books,6,126.69,760.14,PayPal,5
TX10459,2026-01-08,CUST1050,35,Female,Books,7,427.26,2990.82,Credit Card,2
TX10755,2025-12-29,CUST1690,53,Female,Books,8,480.3,3842.4,Credit Card,3
TX11136,2025-08-13,CUST1083,42,Male,Home & Kitchen,5,424.84,2124.2,Cash,4
TX10368,2026-03-02,CUST1278,69,Female,Books,6,325.22,1951.32,PayPal,3
TX10528,2026-02-24,CUST1453,46,Male,Books,4,475.69,1902.76,E-Wallet,2
TX11084,2025-12-11,CUST1677,18,Unknown,Electronics,6,27.24,163.44,Cash,1
TX10097,2025-08-30,CUST1434,49,Male,Books,5,233.75,1168.75,Cash,1
TX10264,2025-05-04,CUST1497,58,Female,Clothing,3,474.51,1423.53,Cash,2
TX10672,2025-08-30,CUST1621,64,Female,Home & Kitchen,9,299.95,2699.55,Cash,3
TX10952,2026-01-02,CUST_UNKNOWN,49,Female,Home & Kitchen,7,39.47,276.29,Cash,3
TX10628,2026-02-09,CUST1424,53,Unknown,Home & Kitchen,3,74.5,223.5,Credit Card,2
TX10464,2025-02-07,CUST1279,21,Unknown,Books,2,143.12,286.24,Cash,5
TX10793,2025-11-03,CUST1220,62,Female,Electronics,10,423.9,4239.0,PayPal,2
TX10604,2025-10-26,CUST1773,31,Unknown,Books,4,429.66,1718.64,Unknown,3
TX10637,2025-10-01,CUST1524,48,Male,Electronics,5,89.77,448.85,E-Wallet,5
TX10143,2025-10-06,CUST1116,24,Female,Electronics,2,172.14,344.28,Unknown,3
TX10174,2026-02-09,CUST1353,39,Male,Electronics,6,406.6,2439.6,Cash,1
TX10132,2025-12-26,CUST1440,46,Female,Books,3,38.6,115.8,Unknown,2
TX10797,2025-02-25,CUST1113,69,Female,Electronics,4,388.73,1554.92,Credit Card,2
TX10914,2025-12-03,CUST1290,19,Male,Electronics,8,398.22,3185.76,Credit Card,3
TX10885,2025-03-27,CUST1694,40,Female,Clothing,8,226.68,1813.44,PayPal,1
TX10757,2025-10-16,CUST1694,56,Female,Books,3,92.12,276.36,Credit Card,5
TX10093,2026-01-21,CUST1607,54,Female,Clothing,6,175.57,1053.42,Debit Card,3
TX10828,2026-02-12,CUST1498,46,Female,Home & Kitchen,4,372.99,1491.96,Credit Card,4
TX10913,2025-02-24,CUST1539,67,Unknown,Electronics,9,275.26,2477.34,Cash,4
TX10554,2025-02-20,CUST1683,38,Male,Clothing,9,298.28,2684.52,Credit Card,5
TX11081,2025-04-24,CUST1315,49,Female,Electronics,9,245.12,2206.08,Credit Card,4
TX10172,2025-08-17,CUST1046,46,Male,Electronics,7,359.21,2514.47,Unknown,3
TX11107,2025-07-20,CUST1225,42,Female,Clothing,2,97.11,194.22,Credit Card,2
TX10342,2026-01-31,CUST1404,47,Female,Books,2,479.42,958.84,Debit Card,3
TX11017,2025-06-26,CUST1613,27,Male,Unknown,7,484.14,3388.98,PayPal,3
TX10922,2025-08-30,CUST1056,58,Female,Books,3,219.77,659.31,Debit Card,4
TX10237,2025-06-01,CUST1007,39,Female,Electronics,9,76.7,690.3,Credit Card,1
TX10957,2025-02-13,CUST1209,57,Female,Books,3,442.42,1327.26,Cash,3
TX10661,2026-03-02,CUST_UNKNOWN,22,Unknown,Clothing,6,402.79,2416.74,PayPal,4
TX10708,2025-06-28,CUST1968,39,Female,Home & Kitchen,5,122.49,612.45,E-Wallet,3
TX11082,2025-06-25,CUST1216,38,Female,Books,2,123.72,247.44,E-Wallet,4
TX10142,2026-02-06,CUST1785,63,Female,Electronics,4,245.12,980.48,Cash,3
TX10044,2025-09-24,CUST1140,59,Unknown,Electronics,1,442.71,442.71,Credit Card,4
TX10588,2025-06-28,CUST1782,46,Female,Clothing,3,401.66,1204.98,Debit Card,3
TX10616,2025-02-19,CUST1261,41,Male,Clothing,5,43.93,219.65,Credit Card,4
TX10125,2026-01-05,CUST1296,51,Male,Home & Kitchen,4,176.57,706.28,Unknown,4
TX10650,2025-06-13,CUST1335,46,Male,Electronics,4,110.0,440.0,Cash,4
TX10868,2025-08-30,CUST1122,19,Unknown,Books,4,282.22,1128.88,Unknown,1
TX10903,2026-02-19,CUST1007,33,Male,Home & Kitchen,4,59.18,236.72,E-Wallet,4
TX11003,2025-01-12,CUST1509,65,Male,Electronics,5,427.05,2135.25,E-Wallet,2
TX10374,2025-11-28,CUST1764,23,Female,Books,1,197.7,197.7,Cash,3
TX10825,2025-12-13,CUST1440,43,Male,Home & Kitchen,8,497.6,3980.8,PayPal,5
TX10586,2026-01-15,CUST1179,22,Unknown,Books,7,254.8,1783.6,Debit Card,2
TX10238,2025-09-22,CUST1132,46,Male,Unknown,10,495.33,4953.3,Unknown,3
TX11089,2025-10-10,CUST1389,19,Female,Books,3,230.01,690.03,PayPal,3
TX10396,2025-06-19,CUST1545,51,Female,Home & Kitchen,10,226.12,2261.2,Cash,3
TX10275,2025-08-25,CUST1720,23,Unknown,Books,10,254.8,2548.0,Credit Card,4
TX10989,2026-02-13,CUST1235,57,Unknown,Books,7,13.12,91.84,Credit Card,2
TX10972,2025-11-19,CUST1512,59,Male,Clothing,6,262.5,1575.0,Credit Card,1
TX10846,2025-04-06,CUST1572,46,Female,Clothing,5,92.18,460.9,Cash,3
TX10579,2025-07-22,CUST1853,33,Female,Books,6,112.48,674.88,Cash,5
TX10333,2026-01-13,CUST1684,46,Female,Clothing,6,263.02,1578.12,PayPal,4
TX10494,2025-08-19,CUST1825,26,Male,Home & Kitchen,6,94.71,568.26,PayPal,3
TX10782,2025-08-30,CUST1362,28,Male,Home & Kitchen,6,410.01,2460.06,Cash,2
TX10042,2025-12-27,CUST1073,60,Male,Clothing,3,103.31,309.93,Debit Card,1
TX10667,2025-04-16,CUST1406,38,Male,Home & Kitchen,4,108.09,432.36,Cash,5
TX10445,2026-01-21,CUST1882,47,Female,Electronics,10,422.17,4221.7,E-Wallet,3
TX11137,2025-10-23,CUST1759,46,Female,Books,9,159.39,1434.51,Credit Card,1
TX10470,2026-02-14,CUST1043,46,Female,Books,9,194.81,1753.29,Cash,4
TX10370,2025-07-07,CUST1446,62,Unknown,Clothing,10,54.03,540.3,PayPal,2
TX10443,2025-04-11,CUST1019,55,Male,Home & Kitchen,6,138.57,831.42,Cash,1
TX10108,2025-02-28,CUST1470,58,Male,Home & Kitchen,9,361.6,3254.4,Cash,2
TX10022,2025-12-10,CUST1943,54,Male,Home & Kitchen,4,21.87,87.48,PayPal,5
TX10613,2025-09-28,CUST1079,58,Female,Books,10,241.11,2411.1,Credit Card,2
TX10012,2025-11-02,CUST1882,37,Female,Electronics,8,52.68,421.44,PayPal,4
TX10349,2025-11-09,CUST1320,48,Female,Clothing,8,395.59,3164.72,Debit Card,3
TX10931,2025-10-28,CUST1589,69,Female,Electronics,2,245.24,490.48,Cash,5
TX10557,2025-06-28,CUST1439,37,Female,Books,6,375.95,2255.7,Unknown,3
TX10379,2026-03-09,CUST1587,46,Female,Clothing,8,317.59,2540.72,Credit Card,3
TX10580,2025-11-13,CUST1414,18,Male,Clothing,1,195.67,195.67,Cash,2
TX10355,2026-02-21,CUST1726,70,Male,Clothing,8,471.65,3773.2,Unknown,1
TX10847,2025-11-11,CUST1655,26,Female,Books,3,313.12,939.36,PayPal,1
TX10123,2025-12-11,CUST1427,48,Male,Books,6,390.0,2340.0,Credit Card,4
TX10723,2025-06-10,CUST1296,62,Unknown,Electronics,5,232.25,1161.25,Credit Card,1
TX10104,2025-05-03,CUST1117,46,Male,Electronics,1,281.36,281.36,Credit Card,4
TX10248,2025-03-01,CUST1414,46,Unknown,Unknown,8,202.32,1618.56,Credit Card,5
TX10859,2025-07-11,CUST1021,36,Female,Books,6,99.01,594.06,E-Wallet,3
TX10690,2025-09-19,CUST1989,68,Female,Electronics,14,69.26,969.64,Cash,3
TX10406,2025-08-03,CUST1332,41,Unknown,Home & Kitchen,5,41.03,205.15,PayPal,2
TX10384,2025-08-30,CUST1175,53,Male,Books,5,107.18,535.9,PayPal,1
TX10319,2025-08-05,CUST1820,33,Male,Clothing,10,366.87,3668.7,Cash,1
TX10026,2025-09-07,CUST1970,65,Female,Books,9,331.14,2980.26,PayPal,3
TX10811,2025-10-12,CUST1632,42,Female,Home & Kitchen,6,259.98,1559.88,Cash,3
TX10318,2025-09-08,CUST1471,23,Female,Clothing,10,169.65,1696.5,Cash,2
TX10167,2025-03-13,CUST1851,33,Female,Clothing,1,292.56,292.56,Cash,2
TX10547,2025-06-11,CUST1706,69,Female,Electronics,6,311.26,1867.56,E-Wallet,5
TX10171,2025-11-14,CUST1941,69,Female,Electronics,6,245.12,1470.72,Cash,5
TX10377,2026-03-20,CUST1370,35,Male,Clothing,2,263.02,526.04,Credit Card,3
TX10054,2025-01-05,CUST1090,65,Male,Home & Kitchen,9,332.05,2988.45,Credit Card,2
TX10711,2025-03-11,CUST1447,35,Unknown,Electronics,3,323.78,971.34,Cash,1
TX11050,2026-02-22,CUST1864,22,Male,Books,4,279.82,1119.28,PayPal,2
TX10117,2025-10-15,CUST1108,36,Male,Clothing,6,91.62,549.72,Cash,4
TX10705,2025-07-29,CUST1249,47,Male,Books,1,354.21,354.21,Cash,1
TX10129,2025-08-01,CUST1446,35,Female,Home & Kitchen,8,293.03,2344.24,Credit Card,4
TX10639,2025-09-08,CUST1603,49,Female,Clothing,6,109.56,657.36,PayPal,3
TX10624,2025-02-12,CUST1410,19,Male,Books,6,160.95,965.7,E-Wallet,1
TX11024,2026-02-12,CUST1536,52,Male,Books,7,249.66,1747.62,E-Wallet,3
TX10813,2025-05-30,CUST1080,24,Male,Electronics,7,371.19,2598.33,Credit Card,2
TX10643,2025-05-21,CUST1405,26,Male,Home & Kitchen,3,117.24,351.72,E-Wallet,1
TX10031,2025-10-03,CUST1891,64,Male,Books,3,152.02,456.06,Unknown,2
TX10041,2025-03-28,CUST1317,23,Male,Home & Kitchen,6,259.98,1559.88,PayPal,2
TX10926,2025-10-17,CUST1763,49,Male,Unknown,7,134.41,940.87,E-Wallet,3
TX11115,2025-10-09,CUST1347,46,Female,Home & Kitchen,8,389.72,3117.76,Credit Card,2
TX10804,2025-10-21,CUST1226,69,Male,Home & Kitchen,6,365.26,2191.56,PayPal,2
TX10053,2025-05-18,CUST1341,41,Female,Home & Kitchen,4,228.95,915.8,Credit Card,1
TX10086,2025-10-05,CUST1797,68,Male,Clothing,2,431.7,863.4,Debit Card,3
TX10019,2026-01-25,CUST1172,23,Male,Electronics,2,101.53,203.06,Unknown,5
TX10808,2025-10-07,CUST1078,27,Unknown,Clothing,1,44.24,44.24,E-Wallet,3
TX10962,2025-08-06,CUST1522,67,Female,Home & Kitchen,1,130.78,130.78,PayPal,1
TX10258,2026-01-12,CUST1648,52,Female,Electronics,14,239.57,3353.98,Debit Card,5
TX10431,2025-06-02,CUST1116,30,Female,Electronics,2,253.87,507.74,E-Wallet,1
TX10284,2025-08-19,CUST1543,34,Unknown,Home & Kitchen,9,250.26,2252.34,Debit Card,3
TX10862,2025-06-28,CUST1522,18,Female,Electronics,6,245.12,1470.72,Cash,5
TX10345,2025-08-30,CUST1198,67,Female,Home & Kitchen,1,283.57,283.57,Credit Card,3
TX11114,2026-02-02,CUST1927,42,Female,Electronics,10,129.08,1290.8,Debit Card,3
TX11016,2025-04-18,CUST1794,46,Male,Home & Kitchen,6,408.04,2448.24,Debit Card,3
TX10216,2026-03-17,CUST1357,20,Unknown,Electronics,6,58.29,349.74,E-Wallet,5
TX10335,2025-03-26,CUST1359,65,Unknown,Electronics,8,204.59,1636.72,Debit Card,5
TX10728,2026-02-06,CUST1744,51,Unknown,Electronics,4,245.12,980.48,E-Wallet,5
TX10266,2026-02-21,CUST1981,31,Male,Electronics,6,94.9,569.4,PayPal,5
TX10055,2026-02-17,CUST1838,61,Female,Electronics,3,140.0,420.0,Debit Card,1
TX10089,2025-10-19,CUST1660,46,Female,Books,10,307.22,3072.2,Cash,3
TX10472,2025-09-30,CUST1834,64,Unknown,Home & Kitchen,8,443.56,3548.48,Credit Card,4
TX11077,2025-11-02,CUST1151,53,Male,Electronics,3,257.9,773.7,Debit Card,1
TX11069,2025-06-15,CUST1241,34,Male,Unknown,8,181.16,1449.28,Unknown,4
TX10085,2025-05-29,CUST1105,37,Female,Home & Kitchen,1,372.59,372.59,Credit Card,5
TX10585,2026-03-16,CUST1149,21,Female,Home & Kitchen,6,192.37,1154.22,PayPal,3
TX10577,2025-03-11,CUST1262,31,Male,Clothing,2,100.48,200.96,Debit Card,1
TX10403,2025-01-31,CUST1202,46,Male,Unknown,5,203.23,1016.15,PayPal,2
TX10027,2026-03-20,CUST1177,46,Male,Clothing,6,420.55,2523.3,PayPal,3
TX10061,2025-12-26,CUST1616,68,Female,Books,3,498.8,1496.4,Credit Card,3
TX10732,2025-05-08,CUST1156,25,Female,Electronics,3,108.98,326.94,Debit Card,5
TX10478,2025-12-31,CUST1778,33,Female,Electronics,6,158.03,948.18,Credit Card,4
TX10169,2026-03-01,CUST1777,20,Male,Books,10,326.25,3262.5,E-Wallet,3
TX10414,2026-01-25,CUST1671,62,Male,Books,10,254.8,2548.0,Cash,1
